Link,GTIN13,Price
https://www.otto.de/p/ade-ws1911-wetterstation-wetterstation-mit-projektion-und-funk-aussensensor-S0G4P0PT/#variationId=S0G4P0PT6TF6,4260578582377,39.95
https://www.otto.de/p/bresser-bresser-meteotemp-bf-wetterstation-mit-touch-display-wetterstation-S0G7X01B/#variationId=S0G7X01B0QY5,4007922079783,40.09
https://www.otto.de/p/bresser-3d-drucker-1kg-pla-filament-gruen-S0G9V0EN/#variationId=S0G9V0ENZ4YF,4007922068572,14.99
https://www.otto.de/p/spectrum-silikonoel-silikonspray-400-ml-siliconspray-400-ml-S0G9V0JU/#variationId=S0G9V0JUDAT3,8710259011154,8.88
https://www.otto.de/p/bresser-bresser-funk-wetterstation-climatetemp-ndh-neo-wetterstation-S0GB903I/#variationId=S0GB903I8YQ8,4007922083643,59.99
https://www.otto.de/p/tidyard-mini-drucker-bluetooth-mit-4-etikettenrollen-S0HCD0VH/#variationId=S0HCD0VHRA6S,0768592718078,25.99
https://www.otto.de/p/mavori-wetterstation-funk-mit-aussensensor-hygrometer-mit-thermometer-funkwetterstation-funk-wetterstation-innen-und-aussensensor-mit-integrierter-funkuhr-S0I5B03D/#variationId=S0I5B03DN5BV,4260663010846,19.90
https://www.otto.de/p/tse-bilipala-funk-wetterstation-mit-3-aussensensor-sensoren-funkwetterstation-S0I9T03K/#variationId=S0I9T03K8MCC,0757698670021,49.90
https://www.otto.de/p/aoucheni-digital-dcf-funkuhr-thermometer-wetterstation-funk-mit-aussensensor-funkwetterstation-mit-farbdisplay-aussensensor-wetter-alarm-temparatur-wetterstation-zeitanzeige-3er-set-S0ICD0AG/#variationId=S0ICD0AGNZMK,0730628528760,49.99
https://www.otto.de/p/autboom-bindegeraet-fuer-pflanzen-tapezange-handbindemaschine-fuer-weinberge-einfache-handhabung-vielseitiger-helfer-S0JBV0SM/#variationId=S0JBV0SM44SC,0763367039969,34.99
https://www.otto.de/p/aoucheni-3d-drucker-stift-3d-drucker-stift-mit-1-75mm-pcl-filament-3-farben-set-jede-farbe-6m-S0JCD03B/#variationId=S0JCD03BN06N,0730628528777,29.99
https://www.otto.de/p/ideal-aktenvernichter-shredcat-8250-cc-partikelschnitt-4-x-40-mm-p-4-20-liter-S0L7G0L7/#variationId=S0L7G0L7M00G,4019364500985,129.00
https://www.otto.de/p/profioffice-aktenvernichter-profioffice-home-office-aktenvernichter-piranha-10cd-cross-cut-p-4-extra-cd-slot-S0LCD059/#variationId=S0LCD059C1DS,4044526919596,84.95
https://www.otto.de/p/inateck-usb-barcode-scanner-mit-intelligenter-halterung-bcst-33-handscanner-S0O0X0DT/#variationId=S0O0X0DTCP7H,6957599321105,35.99
https://www.otto.de/p/go-europe-aktenvernichter-hp-oneshred-18cc-sicherheitsstufe-p-4-cross-cut-18-blatt-partikelschnitt-25-l-weiss-S0P1B0KY/#variationId=S0P1B0KY9YBJ,4030152028054,219.90
https://www.otto.de/p/tidyard-multifunktionsdrucker-lan-ethernet-80-mm-desktop-thermodirektdruck-S0PCD04N/#variationId=S0PCD04N5I3J,0768592718528,44.99
https://www.otto.de/p/tidyard-3d-drucker-filament-schweisser-spleisser-anschluss-fuer-3d-drucker-filament-S0PCD05N/#variationId=S0PCD05NW7QV,0768592718580,49.99
https://www.otto.de/p/tidyard-multifunktionsdrucker-usb-mit-1-thermopapier-S0PCD06A/#variationId=S0PCD06AGVSW,0768592718641,24.99
https://www.otto.de/p/bresser-bresser-wtw-profi-regenmesser-in-holzoptik-wetterstation-S0Q2309G/#variationId=S0Q2309GMT4H,4007922062082,59.00
https://www.otto.de/p/blingbin-digitales-farbdisplay-indoor-und-outdoor-thermometer-hygrometer-wetterstation-heim-wetterstation-mit-wettervorhersage-und-barometer-S0RCD07W/#variationId=S0RCD07W7Q0S,0723549595096,39.99
https://www.otto.de/p/zeuopq-thermodrucker-kompatibel-mit-ios-android-etikettendrucker-weiss-etikettendrucker-bluetooth-etikettendrucker-1-x-mini-drucker-13-rollen-aufkleber-6-farbige-marker-S0RCD0P6/#variationId=S0RCD0P6515B,0757111286594,27.94
https://www.otto.de/p/zeuopq-thermodrucker-kompatibel-mit-ios-android-etikettendrucker-rosa-etikettendrucker-bluetooth-etikettendrucker-1-x-mini-drucker-13-rollen-aufkleber-6-farbige-marker-S0RCD0PK/#variationId=S0RCD0PKZ94A,0757111286600,27.94
https://www.otto.de/p/creality-3d-drucker-ender-3-v3-ke-automatische-nivellierung-fuer-pla-petg-abs-tpu-asa-220-x-220-x-240-mm-druckgroesse-S0S9E0GD/#variationId=S0S9E0GD52HU,0768592663989,257.99
https://www.otto.de/p/bearware-wetterstation-mit-aussensensor-lcd-farbdisplay-wettervorhersage-luftdruck-temperatur-uvm-S0U2003I/#variationId=S0U2003ISZ76,4061474008400,49.95
https://www.otto.de/p/relaxdays-2er-set-regenmesser-mit-halterung-regenmesser-S0U7S0RY/#variationId=S0U7S0RY06TT,4052025458911,10.90
https://www.otto.de/p/technoline-ws-9488-wetterstation-inkl-aussensender-mit-raumkomfortanzeige-S0U9A0G7/#variationId=S0U9A0G7LFCW,4029665094885,22.99
https://www.otto.de/p/bearware-innenwetterstation-haltemagneten-thermometer-hygrometer-temperatur-und-luftfeuchtigkeit-messgeraet-S0UCD029/#variationId=S0UCD029GCN1,4062861826737,23.95
https://www.otto.de/p/bearware-innenwetterstation-haltemagneten-thermometer-hygrometer-temperatur-und-luftfeuchtigkeit-messgeraet-S0UCD02E/#variationId=S0UCD02ERAE3,4062861826768,18.95
https://www.otto.de/p/bearware-innenwetterstation-haltemagneten-thermometer-hygrometer-temperatur-und-luftfeuchtigkeit-messgeraet-S0UCD02M/#variationId=S0UCD02MZCPY,4062861826799,14.95
https://www.otto.de/p/bresser-bresser-5-in-1-wetterstation-inkl-zusaetzlicher-basisstation-wetterstation-S0V2V0E1/#variationId=S0V2V0E1JRNN,4007922071800,139.00
https://www.otto.de/p/retoo-3d-drucker-3d-drucker-filament-1-75mm-pla-spule-printer-premium-filamentwerk-S0WAS0QS/#variationId=S0WAS0QSA9Z8,5904094228690,11.89
https://www.otto.de/p/bresser-7-in-1-exclusive-climatescout-funk-wetter-center-wetterstation-S0X6O0Z2/#variationId=S0X6O0Z2K44E,4007922070582,116.99
https://www.otto.de/p/bresser-3d-drucker-silk-pla-filament-silber-1-kg-S0X6O0Z5/#variationId=S0X6O0Z5YRLL,4007922070520,23.99
https://www.otto.de/p/relaxdays-geldkassette-geldkassette-zahlenkombination-euro-schwarz-S0XAL0BG/#variationId=S0XAL0BG4T7B,4052025880620,28.90
https://www.otto.de/p/greenblue-gb542-funkwetterstation-9x9x3-cm-4x9x2-cm-40-c-plus-70-c-0-c-plus-50-c-S0Y3H0E2/#variationId=S0Y3H0E2LODX,5902211113362,18.00
https://www.otto.de/p/qidi-3d-drucker-x-max-3-automatische-nivellierung-600-mm-s-druckgeschwindigkeit-S0YAP02V/#variationId=S0YAP02V3R54,8097296622018,919.00
https://www.otto.de/p/welikera-3d-drucker-stift-3d-druckstift-dreidimensionale-malerei-S0YBZ0VS/#variationId=S0YBZ0VSEZEX,4321595766710,21.99
https://www.otto.de/p/blingbin-rf-wireless-farbbildschirm-wettervorhersage-wetter-ueberwachungsuhr-wetterstation-mit-aussensensor-innen-und-aussentemperatur-wettervorhersage-luftdruckanzeige-S0ZB90PD/#variationId=S0ZB90PDA5YK,0723549591197,35.99
https://www.otto.de/p/vevor-7-in-1-wetterstation-funkwetterstation-mit-aussensensor-7-5-farbdisplay-funkwetterstation-S08B80HE/#variationId=S08B80HEO5CW,0840349905433,33.99
https://www.otto.de/p/euroharry-3d-drucker-2-stueck-linearfuehrung-gleitschiene-welle-4-x-lagerblock-3d-drucker-cnc-S091V00V/#variationId=S091V00VLW7P,0606246271190,21.90
https://www.otto.de/p/coonoor-3d-drucker-tragbarer-beschriftungsgeraet-mit-6-etikettenband-fuer-haus-etikettendrucker-S04B203U/#variationId=S04B203UOEJR,5457474235974,25.66
https://www.otto.de/p/tpfnet-3d-drucker-stift-pla-filament-fuer-3d-drucker-stift-3d-malerei-kinderspielzeug-diy-geschenk-fuer-kinder-farb-pla-filament-himmelblau-leuchtend-10m-S025X0DH/#variationId=S025X0DH29SH,4066708959275,11.99
https://www.otto.de/p/euroharry-filament-3d-filament-tpu-1-75mm-1kg-verschiedene-farben-S0C1S02Z/#variationId=S0C1S02Z4905,0726325733880,19.99
https://www.otto.de/p/hp-laserjet-pro-3002dw-laserdrucker-bluetooth-lan-ethernet-wlan-wi-fi-1689747006/#variationId=1689747007,0195122490874,242.04
https://www.otto.de/p/hp-laserjet-pro-mfp-4102fdn-multifunktionsdrucker-lan-ethernet-1689747019/#variationId=1689747023,0195161936203,555.54
https://www.otto.de/p/hp-laserjet-pro-mfp-4102fdw-multifunktionsdrucker-bluetooth-lan-ethernet-wlan-wi-fi-1689747087/#variationId=1689747088,0195161936289,569.00
https://www.otto.de/p/hp-laserjet-tank-2504dw-laserdrucker-bluetooth-lan-ethernet-wi-fi-direct-1689747110/#variationId=1689747111,0195908727583,274.00
https://www.otto.de/p/hp-laserjet-tank-mfp-2604dw-printer-laserdrucker-lan-ethernet-wlan-wi-fi-1707844595/#variationId=1707844596,0195908729273,378.90
https://www.otto.de/p/captiva-s75-809-nas-server-1822685508/#variationId=1822685509,4046373758090,461.00
https://www.otto.de/p/hp-officejet-pro-9132e-multifunktionsdrucker-bluetooth-lan-ethernet-wlan-wi-fi-wi-fi-direct-3-monate-gratis-drucken-mit-hp-instant-ink-inklusive-1826993648/#variationId=1826993649,0196337284982,278.71
https://www.otto.de/p/burg-waechter-geldkassette-burg-waechter-kassette-office-line-2257-255-x-200-x-C1295473772/#variationId=1295473773,4003482287101,37.42
https://www.otto.de/p/burg-waechter-geldkassette-burg-waechter-kassette-office-line-330-x-235-x-75-C1295473781/#variationId=1295473782,4003482287200,40.09
https://www.otto.de/p/burg-waechter-geldkassette-burg-waechter-zk-2307-euro-geldkassette-b-x-h-x-t-330-x-75-x-235-mm-w-C1295473880/#variationId=1295473881,4003482287408,50.98
https://www.otto.de/p/epson-ecotank-et-16150-tintenstrahldrucker-lan-ethernet-wlan-wi-fi-C1404053862/#variationId=1404053863,8715946683621,844.89
https://www.otto.de/p/epson-workforce-pro-wf-3820dwf-multifunktionsdrucker-lan-ethernet-wlan-wi-fi-drucker-C1404066208/#variationId=1404066211,8715946679785,123.48
https://www.otto.de/p/lacie-2big-raid-36tb-externe-hdd-festplatte-36-tb-3-5-C1476058659/#variationId=1708358279,3660619040926,1134.43
https://www.otto.de/p/lacie-2big-raid-thunderbolt-3-nas-server-externe-festplatte-3-5-C1488047369/#variationId=1708358838,3660619405329,546.93
https://www.otto.de/p/synology-rs1221plus-8-bay-nas-rackmount-nas-server-C1527406147/#variationId=1527406148,4711174723683,1213.27
https://www.otto.de/p/rollei-df-s-1600-se-scanner-C1640780895/#variationId=1640780896,4048805206995,119.00
https://www.otto.de/p/brother-ds-740d-mobiler-scanner-C1717774628/#variationId=1717774629,Not Found,Not Found
https://www.otto.de/p/brother-beschriftungsgeraet-p-touch-cube-plus-pt-p710bth-C1729692451/#variationId=1729692452,4977766800037,107.71
https://www.otto.de/p/brother-beschriftungsgeraet-ql-600r-C1731297101/#variationId=1731297102,4977766798518,84.99
https://www.otto.de/p/brother-pj-883-mobiler-drucker-bluetooth-wlan-wi-fi-wi-fi-direct-C1731297151/#variationId=1731297152,4977766821964,620.26
https://www.otto.de/p/brother-pj-863-mobiler-drucker-bluetooth-C1731297257/#variationId=1731297258,4977766821995,549.00
https://www.otto.de/p/brother-mfc-l8390cdw-multifunktionsdrucker-lan-ethernet-nfc-wlan-wi-fi-wi-fi-direct-C1799543132/#variationId=1799543133,4977766824149,606.89
https://www.otto.de/p/synology-ds423plus-nas-server-C1822723054/#variationId=1822723055,Not Found,Not Found
https://www.otto.de/p/technoline-ws-6760-wetterstation-inklusive-aussensender-uebersichtliche-anzeige-mit-mehreren-info-auf-einen-blick-CS000A0VJ/#variationId=S001H0CESEA1,Not Found,Not Found
https://www.otto.de/p/technoline-ws-6462-wetterstation-inklusive-aussensender-farbige-wettervorhersage-mit-aussentemperatur-und-frostalarm-CS001H05J/#variationId=S001H05JMFVO,Not Found,Not Found
https://www.otto.de/p/technoline-ws-6441-wetterstation-inklusive-aussensender-wettervorhersage-durch-farbige-wettersymbole-CS001H0H5/#variationId=S001H0H53N9B,Not Found,Not Found
https://www.otto.de/p/technoline-raumluft-qualitaetssensor-wl-1030-luftguetesensor-ueberwachung-der-raumluftqualitaet-CS007Y040/#variationId=S0R1H0S8W3J3,Not Found,Not Found
https://www.otto.de/p/bresser-bresser-6-tage-4cast-pro-sf-wlan-wetterstation-7-in-1-solar-wetterstation-CS00CC0ST/#variationId=S0O2V0V7CZZK,Not Found,Not Found
https://www.otto.de/p/hama-laminiergeraet-25x-laminierfolien-din-a3-2x-125-mic-glaenzend-laminiertaschen-fuer-laminiergeraet-wetterfest-beschriftung-CS049M0TD/#variationId=S049M0TDV5WH,4007249500670,10.90
https://www.otto.de/p/national-geographic-national-geographic-multi-colour-funkwetterstation-mit-wechselndem-fa-wetterstation-S001D0VS/#variationId=S001D0VSY3WO,4007922056678,99.00
https://www.otto.de/p/national-geographic-national-geographic-va-farb-wetterstation-4-messbereiche-schwarz-wetterstation-S001D0VV/#variationId=S001D0VV7SOZ,Not Found,Not Found
https://www.otto.de/p/creality-cr-scan-ferret-pro-3d-scanner-android-windows-mac-os-ios-30-fps-scangeschwindigkeit-dual-mode-scannen-S00BG0VQ/#variationId=S00BG0VQPRC5,Not Found,Not Found
https://www.otto.de/p/relaxdays-geldkassette-geldkassette-mit-euro-muenzzaehlbrett-schwarz-S01A50JR/#variationId=S01A50JRT3H3,4052025880255,20.90
https://www.otto.de/p/tpfnet-3d-drucker-stift-pla-filament-zubehoer-fuer-3d-stift-3d-malerei-kinderspielzeug-diy-geschenk-fuer-kinder-farb-pla-filament-violett-10m-S025X0D9/#variationId=S025X0D94V0Z,4066708959657,11.99
https://www.otto.de/p/blingbin-multifunktionale-funkwetterstation-mit-thermometer-wetterstation-wettervorhersage-und-inkl-wecker-thermometer-S02BP06B/#variationId=S02BP06BAAJB,0723549591951,25.99
https://www.otto.de/p/bresser-smarthome-7-in-1-wetter-center-climateconnect-wetterstation-S03C20NJ/#variationId=S03C20NJHNVL,4007922070988,199.00
https://www.otto.de/p/lmg-germany-aktenvernichter-autofeed-profi-shredder-180-blatt-gleichzeitig-als-p4-oder-p5-partikelschnitt-cross-cut-32l-partikelschnitt-weiss-sehr-leise-S041102H/#variationId=S041102H4W29,4250504563594,289.00
https://www.otto.de/p/brandson-aussenwetterstation-mit-aussensensor-funk-mit-5-in-1-aussensensor-farbdisplay-dcf-thermometer-hygrometer-S042A0U4/#variationId=S042A0U4PWD5,4062861072301,129.95
https://www.otto.de/p/blitzkasse-geldkassette-kassenlade-iqcash330-rj-11-33x34x10cm-geldlade-geldschublade-S04AQ00I/#variationId=S04AQ00ISOJB,8594174473736,69.90
https://www.otto.de/p/relaxdays-geldkassette-rote-geldkassette-mit-euro-muenzzaehlbrett-S054M0NH/#variationId=S054M0NHBGQI,4052025417314,18.90
https://www.otto.de/p/creality-3d-drucker-db-04-filamenttrockner-S06CD08V/#variationId=S06CD08VXKIX,0768592716999,73.99
https://www.otto.de/p/lospitch-wabenplatte-laser-wabenmuster-aluminium-honeycomb-300x200mm-400x400mm-laserdrucker-S078R0Y3/#variationId=S078R0Y36EJG,9441001477391,33.99
https://www.otto.de/p/zree-mini-drucker-mini-thermodrucker-etikettendrucker-bluetooth-fotodrucker-aufkleber-drucker-fuer-lernen-studiennotizen-journal-S07BU08J/#variationId=S07BU08J52SP,6949560945939,24.99
https://www.otto.de/p/zree-mini-drucker-mobiler-fotodrucker-tragbarer-etikettendrucker-bluetooth-thermodrucker-mit-5-rollen-druckerpapie-S07BU0F5/#variationId=S07BU0F5T8C0,6949560946028,26.99
https://www.otto.de/p/aplic-handscanner-bluetooth-barcode-scanner-barcodescanner-kabellos-inkl-standfuss-S085E0H9/#variationId=S085E0H9Q4MR,4061474126913,43.95
https://www.otto.de/p/creality-3d-drucker-sprite-extruder-proplus-kit-fuer-2-85-mm-flexible-filamente-aus-tpr-und-tpu-S08BU0S4/#variationId=S08BU0S4N4NF,Not Found,Not Found
https://www.otto.de/p/creality-3d-drucker-k1-max-fdm-corexy-300-x-300-x-300-mm-grossem-bauvolumen-600-mm-s-S099A027/#variationId=S099A0274FTU,0768592663088,727.99
https://www.otto.de/p/relaxdays-regenmesser-2er-set-regenmesser-S0A0R0W1/#variationId=S0A0R0W1SUMF,4052025253875,12.90
https://www.otto.de/p/creality-3d-drucker-k1-max-pei-bauplatten-kit-315-x-310-mm-S0ABU0QW/#variationId=S0ABU0QWD9DM,0768592712229,24.99
https://www.otto.de/p/desuo-aktenvernichter-a6-manueller-aktenvernichter-hand-schredder-fuer-buero-schule-zuhause-S0B8L0GF/#variationId=S0B8L0GFI0FP,0728458726159,18.95
https://www.otto.de/p/euroharry-filament-3d-filament-1kg-1-75-mm-carbon-kohlefaser-extra-stark-rolle-S0C1S0FS/#variationId=S0C1S0FS8363,0726325742486,30.99
https://www.otto.de/p/bresser-bresser-wlan-comfort-wetterstation-mit-7-in-1-profi-sensor-und-modern-wetterstation-S0C260MJ/#variationId=S0C260MJ3UIA,4007922072470,199.00
https://www.otto.de/p/fine-life-pro-tintefreie-etikettendruck-app-kontrollierbar-15-57mm-breit-etikettendrucker-wlan-wi-fi-203dpi-17-sprachen-50km-druckkopflebensdaue-ios-android-S0DBC0J0/#variationId=S0DBC0J0YDJ0,0756804048389,39.88
https://www.otto.de/p/blitzkasse-geldkassette-15-all-in-one-handel-kassensystem-fuer-kiosk-imbiss-studio-laden-S0DBM03Q/#variationId=S0DBM03QUP5H,8594174477147,1875.95
https://www.otto.de/p/verbatim-dvd-rohling-dvdplusr-hochwertige-speichermedien-fuer-sichere-archivierung-im-buero-S0DCB0WK/#variationId=S0DCB0WKIAMB,0023942434986,8.95
https://www.otto.de/p/inateck-1d-2d-barcode-scanner-kabelloser-qr-code-scanner-mit-app-und-sdk-handscanner-mit-intelligentem-staender-S0EC40IH/#variationId=S0EC40IHS8ZI,6976521119795,69.99
https://www.otto.de/p/relaxdays-geldkassette-schwarze-geldkassette-mit-2-schluesseln-S0G5Q0RT/#variationId=S0G5Q0RTRE9O,4052025445874,19.90
https://www.otto.de/p/bresser-bresser-meteocast-pico-farbwetterstation-wetterstation-S0G8M0L6/#variationId=S0G8M0L69JZ1,4007922079776,39.99
https://www.otto.de/p/bresser-wetter-center-climatescout-basisstation-weiss-wetterstation-S0G9V0EX/#variationId=S0G9V0EX3H81,4007922070636,19.99
https://www.otto.de/p/bresser-bresser-wetterstation-meteo-temp-w-mit-dcf-funksignal-wetterstation-S0H7X0JC/#variationId=S0H7X0JCPNRU,4007922079592,25.79
https://www.otto.de/p/national-geographic-national-geographic-wlan-farbwetterstation-mit-7-in-1-profi-sensor-wetterstation-S0I1L0CM/#variationId=S0I1L0CMII3D,4007922069197,219.00
https://www.otto.de/p/bresser-5-in-1-comfort-wetter-center-wetterstation-S0I7W0YO/#variationId=S0I7W0YOTWDC,4007922067506,139.00
https://www.otto.de/p/profioffice-laminiergeraet-profioffice-laminator-prolamic-e-1230-a4-antiblockiersystem-per-hebel-grosses-ready-led-S0J4C09B/#variationId=S0J4C09BPMHL,4044526890154,49.95
https://www.otto.de/p/greenblue-gb215-wetterstation-wetterstation-wifi-app-tuya-S0K5Q0Z6/#variationId=S0K5Q0Z6RA1O,5902211124207,50.65
https://www.otto.de/p/ideal-aktenvernichter-shredcat-8280-cc-partikelschnitt-4-x-10-mm-p-4-30-liter-S0L7G0N9/#variationId=S0L7G0N9NIWC,4019364501036,459.00
https://www.otto.de/p/bresser-bresser-6-tage-4cast-pro-wlan-wetterstation-7-in-1-solar-wetterstation-S0M2V06A/#variationId=S0M2V06A3QXN,4007922071848,279.00
https://www.otto.de/p/greenblue-gb380-wetterstation-digitales-thermometer-hygrometer-wetterstation-uhr-S0M4S0JP/#variationId=S0M4S0JPAFU5,5902211127338,15.40
https://www.otto.de/p/greenblue-gb381-wetterstation-wetterstation-digitales-thermometer-hygrometer-S0M4S0SV/#variationId=S0M4S0SVU9WJ,5902211127345,15.55
https://www.otto.de/p/viisan-hochaufloesender-und-schneller-dokumentenscanner-fotoscanner-flachbettscanner-S0M7N0X3/#variationId=S0M7N0X3EYY3,0653854499959,349.00
https://www.otto.de/p/welikera-etiketten-drucker-geraet-beschriftungsgeraet-mit-1-rolle-40mm-etiketten-etikettendrucker-S0M9Q0YB/#variationId=S0M9Q0YBRLCE,8082744898442,71.99
https://www.otto.de/p/iris-by-canon-iriscan-express-4-8ppm-dokumentenscanner-scanner-mobiler-scanner-mit-papiereinzug-S0O8406T/#variationId=S0O8406THGMO,5420079900028,89.25
https://www.otto.de/p/go-europe-aktenvernichter-hp-oneshred-12cc-sicherheitsstufe-p-4-cross-cut-12-blatt-partikelschnitt-23-l-S0P1B0H3/#variationId=S0P1B0H3XQ9I,4030152028023,119.90
https://www.otto.de/p/go-europe-aktenvernichter-hp-oneshred-10mc-sicherheitsstufe-p-5-micro-cut-10-blatt-mikroschnitt-20-l-weiss-S0P1B0KS/#variationId=S0P1B0KSRW8M,4030152028047,209.90
https://www.otto.de/p/go-europe-laminiergeraet-hp-pro-laminator-600-a3-75-80-125-micron-600-mm-pro-minute-laminierfolien-set-schwarz-S0P1B0Q3/#variationId=S0P1B0Q3QSIE,4030152031641,93.90
https://www.otto.de/p/viisan-p4u-dokumentenscanner-S0P7N014/#variationId=S0P7N014T1S9,0761736091426,89.00
https://www.otto.de/p/bresser-bresser-profi-regenmesser-schwarz-wetterstation-S0Q2309H/#variationId=S0Q2309HH2EM,4007922041568,49.99
https://www.otto.de/p/blitzkasse-geldkassette-10-all-in-one-kasse-fuer-handel-und-lieferservice-laden-imbiss-studio-S0QB50HR/#variationId=S0QB50HR3LCY,7426822683161,999.90
https://www.otto.de/p/inateck-wireless-barcode-scanner-2d-bluetooth-5-0-2-4ghz-handscanner-S0R0X069/#variationId=S0R0X069MHIB,6972085138036,129.99
https://www.otto.de/p/profioffice-laminiergeraet-profioffice-laminator-prolamic-330-plus-a3-reversfunktion-S0R4C09K/#variationId=S0R4C09KYYZ1,4044526890055,94.95
https://www.otto.de/p/ade-wetterstation-funk-mit-aussensensor-mit-vorhersage-funkwetterstation-mit-aussensensor-mit-animierter-wettervorhersage-innen-und-aussenhygrometer-S0U550IK/#variationId=S0U550IK8NYQ,4260578583039,34.95
https://www.otto.de/p/gimisgu-wabenplatte-laser-wabenmuster-aluminium-honeycomb-300x200mm-400x400mm-laserdrucker-S0U810NN/#variationId=S0U810NN2DVM,9496896259249,28.99
https://www.otto.de/p/jubula-banknotenzaehler-mv-600-banknotensortierer-fuer-gemischte-geldscheine-eur-usd-gbp-sek-usw-S0U8H0A4/#variationId=S0U8H0A4WR9E,4270003619158,1190.00
https://www.otto.de/p/jubula-geldscheinpruefgeraet-fd-50-geldscheinpruefer-eur-usd-gbp-banknotenpruefer-geldzaehlmaschine-S0V9J0KF/#variationId=S0V9J0KFFSDC,4270003619189,129.00
https://www.otto.de/p/relaxdays-regenmesser-frosch-regenmesser-S0W5S0QN/#variationId=S0W5S0QNRR3F,4052025430313,18.90
https://www.otto.de/p/wilgoon-funk-wetterstation-mit-farbdisplay-aussensensor-dcf-empfangssignal-funkwetterstation-aussensensor-innen-und-aussentemperatur-prognosen-wettervorhersage-S0W75023/#variationId=S0W750238754,0730849295250,36.99
https://www.otto.de/p/modfu-digital-wetteruhr-thermometer-raumthermometer-temperaturanzeige-wetterstation-mit-aussensensor-alarm-temperatur-wettervorhersage-wetter-innen-aussen-S0WBA0UM/#variationId=S0WBA0UMHX3T,9491278220367,35.99
https://www.otto.de/p/bearware-wetterstation-mit-aussensensor-funkwetterstation-mit-farbdisplay-wetterstation-netzteil-S0X2207Y/#variationId=S0X2207YCKH8,Not Found,Not Found
https://www.otto.de/p/viisan-hochaufloesender-buchscanner-fotoscanner-dokumentenscanner-S0X8Z052/#variationId=S0X8Z052B0CI,Not Found,Not Found
https://www.otto.de/p/felixleo-geldkassette-geldkassette-a5-geld-organizer-geldspar-ordner-mit-100-umschlaegen-1-st-S0XBQ0ZM/#variationId=S0XBQ0ZMV8DL,Not Found,Not Found
https://www.otto.de/p/relaxdays-regenmesser-hahn-regenmesser-S0Y0R06N/#variationId=S0Y0R06NL9DA,4052025264161,15.90
https://www.otto.de/p/relaxdays-regenmesser-wasserhahn-regenmesser-S0Y0R06R/#variationId=S0Y0R06RT7LL,4052025264147,14.90
https://www.otto.de/p/euroharry-3d-drucker-duese-messing-extruder-druckkoepfe-fuer-mk8-makerbot-reprap-3d-drucker-S0Y210PZ/#variationId=S0Y210PZ3KRX,0678542194480,7.99
https://www.otto.de/p/relaxdays-geldkassette-graue-geldkassette-euro-muenzzaehlbrett-S0Y4L0CV/#variationId=S0Y4L0CVQN93,4052025417338,24.90
https://www.otto.de/p/tidyard-mini-pocket-all-in-one-thermodrucker-multifunktionsdrucker-usb-bluetooth-bild-fotoetiketten-memo-quittungspapierdrucker-S0Y9P086/#variationId=S0Y9P086HMTK,0768592694587,23.99
https://www.otto.de/p/bresser-funkwetterstation-meteo-temp-anthrazit-wetterstation-S0ZBA0QC/#variationId=S0ZBA0QCKBSD,4007922084220,24.99
https://www.otto.de/p/burg-waechter-geldkassette-office-2207-mit-einliegendem-griff-1295473763/#variationId=1295473764,4003482287002,30.88
https://www.otto.de/p/burg-waechter-geldkassette-geldkassette-money-code-5025-blue-bxtxh-25x18x9-cm-1387924379/#variationId=1387924382,4003482107027,28.22
https://www.otto.de/p/synology-rs822plus-nas-server-4-bay-nas-rackmount-1676685439/#variationId=1676685440,4711174724741,1064.98
https://www.otto.de/p/hp-laserjet-pro-4002dw-laserdrucker-bluetooth-lan-ethernet-wlan-wi-fi-1689746996/#variationId=1689746997,0195161269653,346.90
https://www.otto.de/p/hp-laserjet-tank-1504w-laserdrucker-bluetooth-lan-ethernet-wi-fi-direct-1689747045/#variationId=1689747048,0195908727538,247.88
https://www.otto.de/p/hp-laserjet-tank-mfp-1604w-printer-laserdrucker-bluetooth-wlan-wi-fi-1707844541/#variationId=1707844542,0196068808099,292.00
https://www.otto.de/p/captiva-s75-817-nas-server-1822655790/#variationId=1822655791,Not Found,Not Found
https://www.otto.de/p/captiva-s75-479-nas-server-1822660920/#variationId=1822660922,Not Found,Not Found
https://www.otto.de/p/captiva-s75-446-nas-server-1822661998/#variationId=1822662001,Not Found,Not Found
https://www.otto.de/p/captiva-s75-491-nas-server-1822664696/#variationId=1822664697,Not Found,Not Found
https://www.otto.de/p/captiva-s75-812-nas-server-1822665409/#variationId=1822665412,Not Found,Not Found
https://www.otto.de/p/captiva-q75-865-nas-server-1822668332/#variationId=1822668333,Not Found,Not Found
https://www.otto.de/p/captiva-s75-511-nas-server-1822671605/#variationId=1822671606,4046373755112,2137.54
https://www.otto.de/p/captiva-s75-499-nas-server-1822671856/#variationId=1822671857,4046373754993,1011.40
https://www.otto.de/p/captiva-s75-815-nas-server-1822671967/#variationId=1822671968,4046373758151,1223.73
https://www.otto.de/p/captiva-s75-814-nas-server-1822672087/#variationId=1822672088,4046373758144,1005.81
https://www.otto.de/p/captiva-s75-497-nas-server-1822673833/#variationId=1822673835,4046373754979,809.48
https://www.otto.de/p/captiva-s75-453-nas-server-1822674927/#variationId=1822674928,4046373754535,520.10
https://www.otto.de/p/captiva-q75-850-nas-server-1822682135/#variationId=1822682136,4046373758502,702.67
